,name,extracted_address,latitude,longitude,url,cleaned_url,url_type,address,addr_cos_sim,annotated_url
46,Ministop -  Vinhomes Golden River (Bason),"2 Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7867421,106.710601,"https://www.google.com/maps/place/MINISTOP%2B-%2BVinhomes%2BGolden%2BRiver/@10.7867421,106.710601,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8b320ad723:0xffcfda53d640e5af!8m2!3d10.7867421!4d106.710601!16s/g/11h0mj3mzd","https://www.google.com/maps/place/MINISTOP%2B-%2BVinhomes%2BGolden%2BRiver/@10.7867421,106.710601,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8b320ad723:0xffcfda53d640e5af!8m2!3d10.7867421!4d106.710601!16s/g/11h0mj3mzd",search+selected_place,"Căn A2SH09 tầng trệt và tầng 01 tòa A2 Vinhomes Golden River, 02 Tôn Đức Thắng, Phường Bến Nghé, Quận 1",0.7544945,"https://www.google.com/maps/place/MINISTOP+-+Vinhomes+Golden+River/@10.7867421,106.710601,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f8b320ad723:0xffcfda53d640e5af!8m2!3d10.7867421!4d106.710601!16s%2Fg%2F11h0mj3mzd?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
47,Ministop -  Đường 3/2,"200 Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7753088,106.6779535,"https://www.google.com/maps/place/Mini%2Bstop/@10.7753088,106.6779535,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fcdeccf645b:0xf1937807031f5fdf!8m2!3d10.7753088!4d106.6779535!16s/g/11nnsbhg2s","https://www.google.com/maps/place/Mini%2Bstop/@10.7753088,106.6779535,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fcdeccf645b:0xf1937807031f5fdf!8m2!3d10.7753088!4d106.6779535!16s/g/11nnsbhg2s",search+selected_place,"666/64 Đường 3/2, Phường 14, Quận 10",0.67996395,"https://www.google.com/maps/place/Ministop/@10.7677709,106.6606281,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f788c47d899:0x7294615f4d12e3a0!8m2!3d10.7677709!4d106.6606281!16s%2Fg%2F11gmcxkpfn?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
48,Ministop -  Phùng Văn Cung,"94d Đ. Phùng Văn Cung, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.8020394,106.6846612,"https://www.google.com/maps/place/MINISTOP-S123/@10.8020394,106.6846612,17z/data=!3m1!4b1!4m6!3m5!1s0x3175299e7efd92ad:0x88d612b73553d988!8m2!3d10.8020394!4d106.6846612!16s/g/11kd9mtbvl","https://www.google.com/maps/place/MINISTOP-S123/@10.8020394,106.6846612,17z/data=!3m1!4b1!4m6!3m5!1s0x3175299e7efd92ad:0x88d612b73553d988!8m2!3d10.8020394!4d106.6846612!16s/g/11kd9mtbvl",search+selected_place,"94D2 Phùng Văn Cung, Phường 7, Quận Phú Nhuận",0.8478812,"https://www.google.com/maps/place/MINISTOP-S123/@10.8020394,106.6846612,17z/data=!3m1!4b1!4m6!3m5!1s0x3175299e7efd92ad:0x88d612b73553d988!8m2!3d10.8020394!4d106.6846612!16s%2Fg%2F11kd9mtbvl?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
49,Ministop -  Phổ Quang 2,"104 Đ. Phổ Quang, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.8084579,106.6702581,"https://www.google.com/maps/place/MINISTOP/@10.8084579,106.6702581,17z/data=!3m1!4b1!4m6!3m5!1s0x31752941bac1867b:0xc0091c3348ee3902!8m2!3d10.8084579!4d106.6702581!16s/g/11sx50qnwg","https://www.google.com/maps/place/MINISTOP/@10.8084579,106.6702581,17z/data=!3m1!4b1!4m6!3m5!1s0x31752941bac1867b:0xc0091c3348ee3902!8m2!3d10.8084579!4d106.6702581!16s/g/11sx50qnwg",search+selected_place,"DH.7 thuộc Khu cao ốc văn phòng và Căn hộ chung cư số 5B đường Phổ Quang, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh.",0.7000364,"https://www.google.com/maps/place/Ministop/@10.8063522,106.6662933,21z/data=!4m9!1m2!2m1!1zREguNyB0aHXhu5ljIEtodSBjYW8g4buRYyB2xINuIHBow7JuZyB2w6AgQ8SDbiBo4buZIGNodW5nIGPGsCBz4buRIDVCIMSRxrDhu51uZyBQaOG7lSBRdWFuZywgUGjGsOG7nW5nIDIsIFF14bqtbiBUw6JuIELDrG5oLCBUaMOgbmggcGjhu5EgSOG7kyBDaMOtIE1pbmgu!3m5!1s0x3175290041797fc3:0xd230798bd98e70de!8m2!3d10.8063547!4d106.6663717!16s%2Fg%2F11x6r5yt3f?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
50,Ministop -  New City Thủ Thiêm,"17 Mai Chí Thọ, Phường An Khánh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7822175,106.7360938,"https://www.google.com/maps/place/Ministop%2BNew%2BCity/@10.7822175,106.7360938,17z/data=!3m1!4b1!4m6!3m5!1s0x317525e34fedf0ef:0xecee2d2cbabb516c!8m2!3d10.7822175!4d106.7360938!16s/g/11gf5s4130","https://www.google.com/maps/place/Ministop%2BNew%2BCity/@10.7822175,106.7360938,17z/data=!3m1!4b1!4m6!3m5!1s0x317525e34fedf0ef:0xecee2d2cbabb516c!8m2!3d10.7822175!4d106.7360938!16s/g/11gf5s4130",search+selected_place,"Gian hàng số BB-S01, Tầng trệt, KDC New City, Số 17 Mai Chí Thọ, KP.3, Phường An Khánh, TP. Thủ Đức, TP. HCM",0.7301603,"https://www.google.com/maps/place/Ministop+New+City/@10.7822175,106.7360938,17z/data=!3m1!4b1!4m6!3m5!1s0x317525e34fedf0ef:0xecee2d2cbabb516c!8m2!3d10.7822175!4d106.7360938!16s%2Fg%2F11gf5s4130?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
51,Ministop -  Suối Tiên,"120 Song Hành Xa Lộ Hà Nội, P, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8660597,106.8024359,"https://www.google.com/maps/place/MINISTOP/@10.8660597,106.8024359,17z/data=!3m1!4b1!4m6!3m5!1s0x3175275971ad014d:0x39d693bae6626097!8m2!3d10.8660597!4d106.8024359!16s/g/11h9rwsfv9","https://www.google.com/maps/place/MINISTOP/@10.8660597,106.8024359,17z/data=!3m1!4b1!4m6!3m5!1s0x3175275971ad014d:0x39d693bae6626097!8m2!3d10.8660597!4d106.8024359!16s/g/11h9rwsfv9",search+selected_place,"120 Xa Lộ Hà Nội, Phường Tân Phú, TP. Thủ Đức, TP. HCM",0.73619175,"https://www.google.com/maps/place/MINISTOP/@10.8660597,106.8024359,17z/data=!3m1!4b1!4m6!3m5!1s0x3175275971ad014d:0x39d693bae6626097!8m2!3d10.8660597!4d106.8024359!16s%2Fg%2F11h9rwsfv9?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
52,Ministop -  Thành Thái 2,"136 Đ. Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7749558,106.6643185,"https://www.google.com/maps/place/Ministop%2BCN%2BTh%C3%A0nh%2BTh%C3%A1i./@10.7749558,106.6643185,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fdb6089e127:0x4aeec3df51b47bb2!8m2!3d10.7749558!4d106.6643185!16s/g/11f5psjp1d","https://www.google.com/maps/place/Ministop%2BCN%2BTh%C3%A0nh%2BTh%C3%A1i./@10.7749558,106.6643185,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fdb6089e127:0x4aeec3df51b47bb2!8m2!3d10.7749558!4d106.6643185!16s/g/11f5psjp1d",search+selected_place,"7A/7 Thành Thái, Phường 14, Quận 10",0.78012276,"https://www.google.com/maps/place/MINISTOP/@10.7703318,106.6625664,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ec291336d79:0xc82f238fe3679cde!8m2!3d10.7703318!4d106.6625664!16s%2Fg%2F11h9w1py2z?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
53,Ministop -  Hutech 2,"475A Điện Biên Phủ, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8025372,106.7146403,"https://www.google.com/maps/place/MINISTOP%2BHUTECH/@10.8025372,106.7146403,17z/data=!3m1!4b1!4m6!3m5!1s0x317528a450d7cb9f:0xf65d8cc95cd2683f!8m2!3d10.8025372!4d106.7146403!16s/g/11c4nwfd12","https://www.google.com/maps/place/MINISTOP%2BHUTECH/@10.8025372,106.7146403,17z/data=!3m1!4b1!4m6!3m5!1s0x317528a450d7cb9f:0xf65d8cc95cd2683f!8m2!3d10.8025372!4d106.7146403!16s/g/11c4nwfd12",search+selected_place,"15A Phân khu E1, Khu Công Nghệ Cao, Xa Lộ Hà Nội, Phường Hiệp Phú, TP. Thủ Đức, TP. HCM",0.5657121,"https://www.google.com/maps/place/MINISTOP-HUTECH+KHU+E/@10.8554246,106.7156212,12z/data=!4m10!1m2!2m1!1zTUlOSVNUT1AgMTVBIFBow6JuIGtodSBFMSwgS2h1IEPDtG5nIE5naOG7hyBDYW8sIFhhIEzhu5kgSMOgIE7hu5lpLCBQaMaw4budbmcgSGnhu4dwIFBow7osIFRQLiBUaOG7pyDEkOG7qWMsIFRQLiBIQ00!3m6!1s0x31752709bc5097b7:0x43d68e139b456316!8m2!3d10.8554246!4d106.785659!15sCnRNSU5JU1RPUCAxNUEgUGjDom4ga2h1IEUxLCBLaHUgQ8O0bmcgTmdo4buHIENhbywgWGEgTOG7mSBIw6AgTuG7mWksIFBoxrDhu51uZyBIaeG7h3AgUGjDuiwgVFAuIFRo4bunIMSQ4bupYywgVFAuIEhDTSIDiAEBWm8ibW1pbmlzdG9wIDE1YSBwaMOibiBraHUgZTEga2h1IGPDtG5nIG5naOG7hyBjYW8geGEgbOG7mSBow6AgbuG7mWkgcGjGsOG7nW5nIGhp4buHcCBwaMO6IHRwIHRo4bunIMSR4bupYyB0cCBoY22SARFjb252ZW5pZW5jZV9zdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVOdk1IWnBTR0ZCRUFF4AEA-gEECAAQQA!16s%2Fg%2F11f5ms4_1z?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
54,Ministop -  Đại Học Hồng Bàng,"QM37+X6M, Đ. Hồng Bàng, Phường 11, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7549556,106.663059,"https://www.google.com/maps/place/%E3%83%9F%E3%83%8B%E3%82%B9%E3%83%88%E3%83%83%E3%83%97/@10.7549556,106.663059,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa5611074bb:0xdc0b1a4b850d8fae!8m2!3d10.7549556!4d106.663059!16s/g/11j4n_h7zv","https://www.google.com/maps/place/%E3%83%9F%E3%83%8B%E3%82%B9%E3%83%88%E3%83%83%E3%83%97/@10.7549556,106.663059,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa5611074bb:0xdc0b1a4b850d8fae!8m2!3d10.7549556!4d106.663059!16s/g/11j4n_h7zv",search+selected_place,"215 Điện Biên Phủ, Phường 2, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",0.70642686,"https://www.google.com/maps/place/Ministop+Vietnam+company+limited/@10.8004298,106.7046096,17z/data=!4m10!1m2!2m1!1zbWluaXN0b3AgMjE1IMSQaeG7h24gQmnDqm4gUGjhu6c!3m6!1s0x31752f373ef3a5b1:0x569a2a75929fd426!8m2!3d10.8004298!4d106.7067983!15sCiBtaW5pc3RvcCAyMTUgxJBp4buHbiBCacOqbiBQaOG7pyIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmXgAQA!16s%2Fg%2F11f2b70817?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
55,Ministop -  Hoàng Diệu,"58 Đ. Hoàng Diệu 2, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8578065,106.7633672,"https://www.google.com/maps/place/MINI%2BSTOP/@10.8578065,106.7633672,17z/data=!3m1!4b1!4m6!3m5!1s0x317527a3aab4bbb7:0x6c6be78465fa5bad!8m2!3d10.8578065!4d106.7633672!16s/g/11j48glwqk","https://www.google.com/maps/place/MINI%2BSTOP/@10.8578065,106.7633672,17z/data=!3m1!4b1!4m6!3m5!1s0x317527a3aab4bbb7:0x6c6be78465fa5bad!8m2!3d10.8578065!4d106.7633672!16s/g/11j48glwqk",search+selected_place,"192A Hoàng Diệu, Phường 9, Quận 4",0.6906792,"https://www.google.com/maps/place/Ministop+Ho%C3%A0ng+Di%E1%BB%87u/@10.762689,106.7026494,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f6b763101b7:0x9f26ecc76c41f8ee!8m2!3d10.762689!4d106.7026494!16s%2Fg%2F11f040skkz?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
56,Ministop -  Masteri Thảo Điền,"41 Thái Ly, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8060976,106.7310936,"https://www.google.com/maps/place/MINISTOP/@10.8060976,106.7310936,17z/data=!3m1!4b1!4m6!3m5!1s0x31752619190912c3:0xfd4bac9708a5182c!8m2!3d10.8060976!4d106.7310936!16s/g/11f3tj736w","https://www.google.com/maps/place/MINISTOP/@10.8060976,106.7310936,17z/data=!3m1!4b1!4m6!3m5!1s0x31752619190912c3:0xfd4bac9708a5182c!8m2!3d10.8060976!4d106.7310936!16s/g/11f3tj736w",search+selected_place,"T5-B01.03+04, tại tầng 1 thuộc dự án Khu nhà ở chung cư cao cấp Masteri Thảo Điền, số 159 Võ Nguyên Giáp, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.",0.72179747,"https://www.google.com/maps/place/Ministop/@10.8044627,106.7365124,16z/data=!4m10!1m2!2m1!1sministop+masteri+thao+dien!3m6!1s0x3175270034743f85:0x5e713213f91f5ce4!8m2!3d10.8028279!4d106.7419312!15sChptaW5pc3RvcCBtYXN0ZXJpIHRoYW8gZGllbiIDiAEBWhwiGm1pbmlzdG9wIG1hc3RlcmkgdGhhbyBkaWVukgERY29udmVuaWVuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFhWmxOcVpGcGhWVEZNVDFSU2RtTkhlRWxQVlVaWlQwVldabFpzUlJBQuABAPoBBAgAECc!16s%2Fg%2F11x7pptdj9?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
57,Ministop -  Vũ Tông Phan,"8 Vũ Tông Phan, An Phú, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7978134,106.7428493,"https://www.google.com/maps/place/Ministop%2BVu%2BTong%2BPhan/@10.7978134,106.7428493,17z/data=!3m1!4b1!4m6!3m5!1s0x3175261275f934bd:0xf84c37ce15bb39d!8m2!3d10.7978134!4d106.7428493!16s/g/11csr6xmsg","https://www.google.com/maps/place/Ministop%2BVu%2BTong%2BPhan/@10.7978134,106.7428493,17z/data=!3m1!4b1!4m6!3m5!1s0x3175261275f934bd:0xf84c37ce15bb39d!8m2!3d10.7978134!4d106.7428493!16s/g/11csr6xmsg",search+selected_place,"8 Vũ Tông Phan, Phường An Phú, TP. Thủ Đức, TP. HCM",0.8382989,"https://www.google.com/maps/place/Ministop+Vu+Tong+Phan/@10.7978134,106.7428493,17z/data=!3m1!4b1!4m6!3m5!1s0x3175261275f934bd:0xf84c37ce15bb39d!8m2!3d10.7978134!4d106.7428493!16s%2Fg%2F11csr6xmsg?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
58,Ministop -  Hoàng Hoa Thám 2,"10A Hoàng Hoa Thám, Phường 7, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8047072,106.6918625,"https://www.google.com/maps/place/MINISTOP/@10.8047072,106.6918625,17z/data=!3m1!4b1!4m6!3m5!1s0x317528c467f81b55:0xa0c0e32a7fb95e48!8m2!3d10.8047072!4d106.6918625!16s/g/11btrs3q_0","https://www.google.com/maps/place/MINISTOP/@10.8047072,106.6918625,17z/data=!3m1!4b1!4m6!3m5!1s0x317528c467f81b55:0xa0c0e32a7fb95e48!8m2!3d10.8047072!4d106.6918625!16s/g/11btrs3q_0",search+selected_place,"18 Hoàng Hoa Thám, Phường 12, Quận Tân Bình",0.6669471,"https://www.google.com/maps/place/Ministop+-+Ho%C3%A0ng+Hoa+Th%C3%A1m/@10.7972824,106.6471526,17z/data=!3m1!4b1!4m6!3m5!1s0x3175294bfdb49e61:0x1f5b6477bf41144b!8m2!3d10.7972824!4d106.6471526!16s%2Fg%2F11ggzlysn2?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D"
