,name,extracted_address,latitude,longitude,url,url_type,address
80,Ministop -  Vũ Tùng 2,"135 - 137 Đ. Vũ Tùng, Phường 2, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8019755,106.6983945,"https://www.google.com/maps/place/Ministop+V%C5%A9+T%C3%B9ng/@10.8019755,106.6983945,17z/data=!4m10!1m2!2m1!1sMinistop+-++V%C5%A9+T%C3%B9ng+2!3m6!1s0x317528b8ff423c3b:0x38504e3ea5d3c730!8m2!3d10.8021706!4d106.7012237!15sChdNaW5pc3RvcCAtICBWxakgVMO5bmcgMiIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAV8KDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABKgUiATIoQjIgEAEiHKaFcBT5kmNxbJklwdiPTR1STUJIout8PYXzwQQyGBACIhRtaW5pc3RvcCB2xakgdMO5bmcgMuABAA!16s%2Fg%2F11vkz8pdn6?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"135 - 137 Vũ Tùng, Phường 2, Quận Bình Thạnh, TPHCM"
81,Ministop -  Thống Nhất,"141 Thống Nhất, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7907612,106.6311031,"https://www.google.com/maps/place/MINISTOP/@10.7907612,106.6311031,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f92998d25af:0xf5b0d3d5c081e93a!8m2!3d10.7907559!4d106.633678!16s%2Fg%2F11s39m5s_v?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"141 Thống Nhất, Phường Tân Thành, Quận Tân Phú, TPHCM"
82,Ministop -  Lê Đức Thọ,"527 Đ. Lê Đức Thọ, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.846327,106.6678692,"https://www.google.com/maps/place/MINISTOP+-+L%C3%AA+%C4%90%E1%BB%A9c+Th%E1%BB%8D/@10.846327,106.6678692,17z/data=!3m1!4b1!4m6!3m5!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!16s%2Fg%2F11syj81266?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,527 Lê Đức Thọ P.16 Q.Gò Vấp
83,Ministop -  Tô Hiệu,"58k Đ. Tô Hiệu, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.769923,106.6242643,"https://www.google.com/maps/place/Ministop+T%C3%B4+Hi%E1%BB%87u/@10.769923,106.6242643,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0960436181:0x3d00848b49f7f57a!8m2!3d10.7699177!4d106.6268392!16s%2Fg%2F11rzs45rsb?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"57K Tô Hiệu, P.Hiệp Tân, Q.Tân Phú"
84,Ministop -  Võ Thành Trang,"120 Võ Thành Trang, Phường 11, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7913312,106.6473707,"https://www.google.com/maps/place/Ministop+Vo+Thanh+Trang/@10.7913312,106.6473707,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fea95c9df95:0x67ec8c44e6bb4ce8!8m2!3d10.7913259!4d106.6499456!16s%2Fg%2F11t6lbcklc?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"120 - 122 Võ Thành Trang, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh."
85,Ministop -  Tôn Thất Hiệp,"284 Đ. Tôn Thất Hiệp, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7611862,106.649705,"https://www.google.com/maps/place/MINISTOP+T%C3%B4n+Th%E1%BA%A5t+Hi%E1%BB%87p/@10.7611862,106.649705,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f791f966257:0x883f46f888ceff28!8m2!3d10.7611809!4d106.6522799!16s%2Fg%2F11t6y4n2vz?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"282 - 284 Tôn Thất Hiệp, Phường 8, Quận 11, Thành phố Hồ Chí Minh."
86,Ministop -  Sunwah Pearl,"QPQ9+F8G, Đường D8, Saigon Pearl, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.7887042,106.7157633,"https://www.google.com/maps/place/MINISTOP/@10.7887042,106.7157633,17z/data=!3m1!4b1!4m6!3m5!1s0x317529bc0e30cb97:0x2ed053856213a833!8m2!3d10.7886989!4d106.7183382!16s%2Fg%2F11q26250s8?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"Căn hộ thương mại số S-16 gồm 01 Tầng Thuộc Dự Án Sunwah Pearl, số 90 Nguyễn Hữu Cảnh, phường 22, quận Bình Thạnh, TP. HCM"
87,Ministop -  Safira D,"179 Đ. Võ Chí Công, Bình Trưng Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.9186722,106.5886555,"https://www.google.com/maps/place/Ministop+Safira/@10.9186722,106.5886555,11z/data=!4m10!1m2!2m1!1sMinistop+-++Safira+D!3m6!1s0x3175270047803f49:0x420d5f80cd7f5213!8m2!3d10.801393!4d106.7938978!15sChRNaW5pc3RvcCAtICBTYWZpcmEgRJIBEWNvbnZlbmllbmNlX3N0b3JlqgFBEAEqBSIBZCgMMh8QASIbdI3D9JXJpZUsjKutMI_d5ilRskndkafuzYBQMhUQAiIRbWluaXN0b3Agc2FmaXJhIGTgAQA!16s%2Fg%2F11w1jy8c8l?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"Căn D2.01.04-TM tại tầng 01 và tầng 02 của tháp D2 thuộc Khu nhà ở cao tầng Công ty Saphire tại số 454 đường Võ Chí Công, Khu phố 2, phường Phú Hữu, Tp. Thủ Đức, TP.HCM."
88,Ministop -  HaDo Centrosa Garden,"200 Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh 740300, Vietnam",10.7745414,106.6062899,"https://www.google.com/maps/place/HaDo+Centrosa/@10.7745414,106.6062899,13z/data=!4m10!1m2!2m1!1sMinistop+-++HaDo+Centrosa+Garden!3m6!1s0x31752f98490b472b:0xa12977e8d577e299!8m2!3d10.7745414!4d106.6783877!15sCiBNaW5pc3RvcCAtICBIYURvIENlbnRyb3NhIEdhcmRlbiIDiAEBWh8iHW1pbmlzdG9wIGhhZG8gY2VudHJvc2EgZ2FyZGVukgERYXBhcnRtZW50X2NvbXBsZXiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnVMVzl4WjA1bkVBRaoBfQoNL2cvMTFiYnJoajBfZAoNL2cvMTFrcnF5ZHcxcQoJL20vMDYxdHE1EAEqDCIIbWluaXN0b3AoADIfEAEiG20MeYQG8hLoLDJv9Wg-D1deiJPiAM4NVGzyNjIhEAIiHW1pbmlzdG9wIGhhZG8gY2VudHJvc2EgZ2FyZGVu4AEA-gEECAwQFw!16s%2Fg%2F11krqydw1q?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"I-1.TM.05, Khu vực thương mại khối Iris(I), Khu Phức Hợp HaDo Centrosa, số 200, đường 3/2, Phường 12, Quận 10, TP. HCM."
89,Ministop -  Sài Gòn South,"Phước Kiển, Nhà Bè, Ho Chi Minh City, Vietnam",10.7204259,106.7016547,"https://www.google.com/maps/place/MINISTOP+SAIGON+SOUTH/@10.7204259,106.7016547,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f812b64f4cf:0x62e617975563ed87!8m2!3d10.7204206!4d106.7042296!16s%2Fg%2F11n103g8qb?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"Căn D0.02 Khu nhà ở xã Phước Kiển, huyện Nhà Bè – Khu nhà ở Nam Sài Gòn Residences, ấp 5, xã Phước Kiển, huyện Nhà Bè, TP.Hồ Chí Minh"
90,Ministop -  Saigon Royal,"Tháp A, Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Vietnam",10.7669559,106.701395,"https://www.google.com/maps/place/Ministop+Saigon+Royal/@10.7669559,106.701395,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f6a75f3d199:0x82676162b98eaf9b!8m2!3d10.7669506!4d106.7039699!16s%2Fg%2F11rb61366v?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"A.1.02 tại Tầng 01, tháp A thuộc Trung tâm Thương mại – Dịch vụ, Officetel và Căn hộ ở tại số 34 – 35 Bến Vân Đồn, Phường 13, Quận 4, TPHCM"
91,Ministop -  The CBD,"123/7 Đ. Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Vietnam",10.8187197,106.631375,"https://www.google.com/maps/place/Ministop+CBD+%C4%90%E1%BB%93ng+V%C4%83n+C%E1%BB%91ng/@10.8187197,106.631375,12z/data=!4m10!1m2!2m1!1sMinistop+-++The+CBD!3m6!1s0x317525a968055a4f:0x8475e87e6bdabc67!8m2!3d10.7745241!4d106.7621116!15sChNNaW5pc3RvcCAtICBUaGUgQ0JEIgOIAQFaEiIQbWluaXN0b3AgdGhlIGNiZJIBEWNvbnZlbmllbmNlX3N0b3JlqgFTCg0vZy8xMWJicmhqMF9kCgkvbS8wNjF0cTUQATIfEAEiGyjjm6rAZ-g58ApumSjrqALA_jeSZxvNDSQ-0jIUEAIiEG1pbmlzdG9wIHRoZSBjYmTgAQA!16s%2Fg%2F11j99c6pk9?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"A1-1-5, Tầng số 1 Tháp A Tòa Nhà The CBD tại số 125 Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Tp. Thủ Đức, TP.HCM."
92,Ministop -  Trần Hưng Đạo,"949 Trần Hưng Đạo, Phường 1, Quận 5, Thành phố Hồ Chí Minh 700000, Vietnam",10.7540758,106.6746323,"https://www.google.com/maps/place/MINISTOP/@10.7540758,106.6746323,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f026ee37c6d:0x90cec6d253b5e012!8m2!3d10.7540705!4d106.6772072!16s%2Fg%2F11ljc_fcl8?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"945 - 947 Trần Hưng Đạo, Phường 01, Quận 5, TP. HCM"
93,Ministop -  Điện Biên Phủ,"475A Điện Biên Phủ, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.7864585,106.6750093,"https://www.google.com/maps/place/MINISTOP+HUTECH/@10.7864585,106.6750093,14z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgxJBp4buHbiBCacOqbiBQaOG7pw!3m6!1s0x317528a450d7cb9f:0xf65d8cc95cd2683f!8m2!3d10.8025372!4d106.7146403!15sCh9NaW5pc3RvcCAtICDEkGnhu4duIEJpw6puIFBo4bunIgOIAQFaHiIcbWluaXN0b3AgxJFp4buHbiBiacOqbiBwaOG7p5IBEWNvbnZlbmllbmNlX3N0b3JlqgFtCg0vZy8xMWJicmhqMF9kCgkvbS8wNjF0cTUQASoMIghtaW5pc3RvcChCMh8QASIbqBPfOFeVXF6Ee9uXGLmCwXrI6sDiaXYxgrg0MiAQAiIcbWluaXN0b3AgxJFp4buHbiBiacOqbiBwaOG7p-ABAA!16s%2Fg%2F11c4nwfd12?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"563 Điện Biên Phủ, Phường 1, Quận 3, TP.HCM."
94,Ministop -  Bùi Đình Túy 2,"247 C Bùi Đình Tuý, Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8075409,106.6971549,"https://www.google.com/maps/place/Ministop/@10.8075409,106.6971549,17z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgQsO5aSDEkMOsbmggVMO6eSAy!3m6!1s0x317528bf0dc25777:0x265855396e6251a5!8m2!3d10.8075409!4d106.701661!15sCh5NaW5pc3RvcCAtICBCw7lpIMSQw6xuaCBUw7p5IDIiA4gBAVodIhttaW5pc3RvcCBiw7lpIMSRw6xuaCB0w7p5IDKSARFjb252ZW5pZW5jZV9zdG9yZaoBbAoNL2cvMTFiYnJoajBfZAoJL20vMDYxdHE1EAEqDCIIbWluaXN0b3AoQjIfEAEiG21iZQLQ4FAhDUHolFJsS8p40L3VXEgk_X5qnDIfEAIiG21pbmlzdG9wIGLDuWkgxJHDrG5oIHTDunkgMuABAA!16s%2Fg%2F11fyls00d5?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"114 Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Tp.HCM"
95,Ministop -  Đại học Ngân Hàng,"58 Đ. Hoàng Diệu 2, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.9184606,106.7122687,"https://www.google.com/maps/place/MINI+STOP/@10.9184606,106.7122687,13z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgxJDhuqFpIGjhu41jIE5nw6JuIEjDoG5n!3m6!1s0x317527a3aab4bbb7:0x6c6be78465fa5bad!8m2!3d10.8578065!4d106.7633672!15sCiRNaW5pc3RvcCAtICDEkOG6oWkgaOG7jWMgTmfDom4gSMOgbmciA4gBAVojIiFtaW5pc3RvcCDEkeG6oWkgaOG7jWMgbmfDom4gaMOgbmeSARFjb252ZW5pZW5jZV9zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyeFNWV014YkZoT1JUVk9VMWhWZUZGVk5YRlpNbFpQVDBVMU1WVXlZeEFCqgGCAQoNL2cvMTFiYnJoajBfZAoJL20vMDYxdHE1EAEqHCIYxJHhuqFpIGjhu41jIG5nw6JuIGjDoG5nKEIyHxABIhty49G3yj4Rs_X4EnJ6598_-8Ao954RRHfuXVcyJRACIiFtaW5pc3RvcCDEkeG6oWkgaOG7jWMgbmfDom4gaMOgbmfgAQD6AQQIABA5!16s%2Fg%2F11j48glwqk?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"56 Hoàng Diệu 2, Phường Linh Chiểu, Tp. Thủ Đức, Tp.HCM"
96,Ministop -  Nguyễn Trãi,"927 Nguyễn Trãi, Phường 14, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7527929,106.6527634,"https://www.google.com/maps/place/MINISTOP/@10.7527929,106.6527634,17z/data=!3m1!4b1!4m6!3m5!1s0x31752faee0d81739:0x2c8c6fd591cf5121!8m2!3d10.7527876!4d106.6553383!16s%2Fg%2F11fnw0sqgz?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"927 Nguyễn Trãi, Phường 14, Quận 5, Tp.HCM"
97,Ministop -  Palm Residence,"SH7C, 12A đường A5, KDC Palm Residence, Khu Phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7921585,106.7586584,"https://www.google.com/maps/place/Ministop+Palm+Residence/@10.7921585,106.7586584,17z/data=!3m1!4b1!4m6!3m5!1s0x31752732ab42095b:0x2a6d15e6c1322530!8m2!3d10.7921532!4d106.7612333!16s%2Fg%2F11h58cynm1?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"SH-7C, 12A Đường A5 Khu dân cư Palm Residence, Khu phố 3, Phường An Phú, Tp. Thủ Đức, Tp.HCM"
98,Ministop -  Homyland Riverside,"360 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Thành phố Hồ Chí Minh, Vietnam",10.7894148,106.7660814,"https://www.google.com/maps/place/Ministop+Homyland+Riverside/@10.7894148,106.7660814,17z/data=!3m1!4b1!4m6!3m5!1s0x317527abe6891fff:0x43b240654865d4ed!8m2!3d10.7894095!4d106.7686563!16s%2Fg%2F11fr0cjpj4?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"Lô thương mại SH1 thuộc chung cư cao cấp Homyland Riverside, 14 Đường số 1-THM, Phường Bình Trưng Đông, Thành phố Thủ Đức, Thành phố Hồ Chí Minh."
99,Ministop -  Cityland,"P5-00.13 Cityland Park Hills, 18 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8362164,106.664595,"https://www.google.com/maps/place/Ministop/@10.8362164,106.664595,17z/data=!4m10!1m2!2m1!1sMinistop+-++Cityland!3m6!1s0x3175292161caf477:0x479077db8b93dede!8m2!3d10.836833!4d106.6675504!15sChRNaW5pc3RvcCAtICBDaXR5bGFuZCIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmXgAQA!16s%2Fg%2F11ftwg106f?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"Park Hills P5-00.10, Tầng 1, Tòa nhà chung cư CH1, số 18 Phan Văn Trị, Phường 10, Quận Gò Vấp, Thành phố Hồ Chí Minh."
100,Ministop -  Mai Thị Lựu,"21 Mai Thị Lựu, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.790673,106.697038,"https://www.google.com/maps/place/MiniStop/@10.790673,106.697038,17z/data=!3m1!4b1!4m6!3m5!1s0x317529f326c87e9b:0x211096385b921809!8m2!3d10.7906677!4d106.6996129!16s%2Fg%2F11h_610dt_?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"21 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP.HCM"
101,Ministop -  Ni Sư Huỳnh Liên,"71 Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7835025,106.646193,"https://www.google.com/maps/place/MINISTOP/@10.7835025,106.646193,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fcb666b12af:0xba70b8e0c20999fa!8m2!3d10.7834972!4d106.6487679!16s%2Fg%2F11fr3fyzd4?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"73 Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, TP.HCM"
102,Ministop -  Masteri An Phú,"215 Điện Biên Phủ, Phường 2, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.8004298,106.6347005,"https://www.google.com/maps/place/Ministop+Vietnam+company+limited/@10.8004298,106.6347005,13z/data=!4m10!1m2!2m1!1sMinistop+-++Masteri+An+Ph%C3%BA!3m6!1s0x31752f373ef3a5b1:0x569a2a75929fd426!8m2!3d10.8004298!4d106.7067983!15sChtNaW5pc3RvcCAtICBNYXN0ZXJpIEFuIFBow7oiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFpCg0vZy8xMWJicmhqMF9kCgkvbS8wNjF0cTUQASoMIghtaW5pc3RvcCgAMh8QASIbbcKHI4Y1mk5uU0zhSArbbFtaSco6hR9xb5LwMhwQAiIYbWluaXN0b3AgbWFzdGVyaSBhbiBwaMO64AEA!16s%2Fg%2F11f2b70817?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"TMDV30, Dự án Masteri An Phú, 179 Võ Nguyên Giáp, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh."
103,Ministop -  The Sun Avenue,"The Sun avenue, 28 Mai Chí Thọ, An Phú, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7851502,106.7459013,"https://www.google.com/maps/place/Ministop+Sun+Avenue/@10.7851502,106.7459013,17z/data=!3m1!4b1!4m6!3m5!1s0x3175256209df66f1:0x41fbe7f663720c6e!8m2!3d10.7851449!4d106.7484762!16s%2Fg%2F11fr0cn4dx?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"SAV.5-00.06 The Sun Avenue, 28 Mai Chí Thọ, Phường An Phú, TP. Thủ Đức, TP. HCM"
104,Ministop -  Hồ Văn Huê,"113 Đ. Thích Quảng Đức, Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.8056129,106.6457091,"https://www.google.com/maps/place/Ministop/@10.8056129,106.6457091,14z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgSOG7kyBWxINuIEh1w6o!3m6!1s0x317528d95bcf658d:0x1827e2d1cb9e6cc4!8m2!3d10.8056129!4d106.681758!15sChpNaW5pc3RvcCAtICBI4buTIFbEg24gSHXDqiIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAWkKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABKgwiCG1pbmlzdG9wKEIyIBABIhykx9CHyF2NjU8yx5g4GzBctrjSGVDWUcPMsbfJMhsQAiIXbWluaXN0b3AgaOG7kyB2xINuIGh1w6rgAQA!16s%2Fg%2F11h9zgpv4_?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"43F Hồ Văn Huê, Phường 9, Quận Phú Nhuận"
105,Ministop -  Đảo Kim Cương,"Đảo Kim Cương, Quận 2, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7796074,106.7443691,"https://www.google.com/maps/place/MINISTOP/@10.7796074,106.7443691,17z/data=!3m1!4b1!4m6!3m5!1s0x31752511b4cfc54d:0x2593883397efdd9a!8m2!3d10.7796021!4d106.746944!16s%2Fg%2F11h0yg8xq0?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"Căn B2.2G, Tầng B2, Tháp Hawaii, Đảo Kim Cương, Số 1 Đường 104 - BTT, KP. 3, P. Bình Trưng Tây, TP. Thủ Đức, TP. HCM"
106,Ministop -  Vinhomes Golden River (Bason),"2 Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7799858,106.6972438,"https://www.google.com/maps/place/MINISTOP+-+Vinhomes+Golden+River/@10.7799858,106.6972438,15z/data=!4m10!1m2!2m1!1sMinistop+-++Vinhomes+Golden+River+(Bason)!3m6!1s0x31752f8b320ad723:0xffcfda53d640e5af!8m2!3d10.7867421!4d106.710601!15sCilNaW5pc3RvcCAtICBWaW5ob21lcyBHb2xkZW4gUml2ZXIgKEJhc29uKSIDiAEBWiYiJG1pbmlzdG9wIHZpbmhvbWVzIGdvbGRlbiByaXZlciBiYXNvbpIBEWNvbnZlbmllbmNlX3N0b3JlqgFyCg0vZy8xMWJicmhqMF9kCgkvbS8wNjF0cTUQASoJIgViYXNvbigAMh8QASIbd6AbMvH8mkiPBuwvSLkl9i-m99lMY9SJH28XMigQAiIkbWluaXN0b3AgdmluaG9tZXMgZ29sZGVuIHJpdmVyIGJhc29u4AEA!16s%2Fg%2F11h0mj3mzd?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"Căn A2SH09 tầng trệt và tầng 01 tòa A2 Vinhomes Golden River, 02 Tôn Đức Thắng, Phường Bến Nghé, Quận 1"
107,Ministop -  Đường 3/2,"200 Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7715608,106.658991,"https://www.google.com/maps/place/Mini+stop/@10.7715608,106.658991,15z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgxJDGsOG7nW5nIDMvMg!3m6!1s0x31752fcdeccf645b:0xf1937807031f5fdf!8m2!3d10.7753088!4d106.6779535!15sChlNaW5pc3RvcCAtICDEkMaw4budbmcgMy8yIgOIAQGSARFjb252ZW5pZW5jZV9zdG9yZaoBZwoNL2cvMTFiYnJoajBfZAoJL20vMDYxdHE1EAEqDCIIbWluaXN0b3AoADIfEAEiG6gQVn9gZnAfHTsKdicM9BA8IFsmEnzNP4y9zDIaEAIiFm1pbmlzdG9wIMSRxrDhu51uZyAzIDLgAQA!16s%2Fg%2F11nnsbhg2s?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"666/64 Đường 3/2, Phường 14, Quận 10"
108,Ministop -  Phùng Văn Cung,"94d Đ. Phùng Văn Cung, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.8020447,106.6820863,"https://www.google.com/maps/place/MINISTOP-S123/@10.8020447,106.6820863,17z/data=!3m1!4b1!4m6!3m5!1s0x3175299e7efd92ad:0x88d612b73553d988!8m2!3d10.8020394!4d106.6846612!16s%2Fg%2F11kd9mtbvl?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"94D2 Phùng Văn Cung, Phường 7, Quận Phú Nhuận"
109,Ministop -  Lê Thánh Tôn,"11 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.781533,106.7030973,"https://www.google.com/maps/place/Ministop+L%C3%AA+Th%C3%A1nh+T%C3%B4n/@10.781533,106.7030973,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f18c38f26ef:0x450658968a441c1!8m2!3d10.7815277!4d106.7056722!16s%2Fg%2F11gy572bdc?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"11 Lê Thánh Tôn, Phường Bến Nghé, Quận 1"
110,Ministop -  Hoàng Văn Thụ,"521 Hoàng Văn Thụ, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7959377,106.653933,"https://www.google.com/maps/place/MINISTOP/@10.7959377,106.653933,17z/data=!3m1!4b1!4m6!3m5!1s0x317529e6211c83ff:0x62e20f4c6646bab7!8m2!3d10.7959324!4d106.6565079!16s%2Fg%2F11fkl8wrnn?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"519 - 521 Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh."
111,Ministop -  Nguyễn Thái Bình 2,"Số 163 Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7680391,106.6959633,"https://www.google.com/maps/place/Ministop+Nguy%E1%BB%85n+Th%C3%A1i+B%C3%ACnh/@10.7680391,106.6959633,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f035ebdb86b:0xcef0a3993cc93af4!8m2!3d10.7680338!4d106.6985382!16s%2Fg%2F11f5k2bwhz?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"163 Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1"
